movieId,tmdbId,overview,poster_path,genres,popularity
595,10020.0,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg,Romance|Family|Animation|Fantasy,13.5963
596,10895.0,A little wooden puppet yearns to become a real boy.,/bnZJrLRnoQHpzEJdka1KYfsAF3N.jpg,Animation|Family|Fantasy,5.3309
597,114.0,"While on a business trip in Los Angeles, Edward Lewis, a millionaire entrepreneur who makes a living buying and breaking up companies, picks up a prostitute, Vivian, while asking for directions; after, Edward hires Vivian to stay with him for the weekend to accompany him to a few social events, and the two get closer only to discover there are significant hurdles to overcome as they try to bridge the gap between their very different worlds.",/hVHUfT801LQATGd26VPzhorIYza.jpg,Romance|Comedy,11.3151
598,41043.0,"Nikolai (played by Sergei Dontsov) has been fired from his job as a music teacher and has to live in the gym until he finds a place to stay. Finally, he gets a communal room in the apartment of Gorokhov (Victor Mikhalkov). The room's previous inhabitant, an old lady, has died a year ago, and yet her cat, Maxi, is still in the locked room, healthy and fat. Soon, Nikolai and his neighbours discover the mystery: there is a window to Paris in the room. That's when the comedy begins - will the Russians be able to cope with the temptation to profit from the discovery?",/pV9ziTxVGDFRgVqiWkxJnKjzaxM.jpg,Comedy|Drama|Fantasy,0.8203
599,576.0,"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.",/8j9yEC3xjy1PJDSizIbaxcHaSph.jpg,Western,5.6309
600,15477.0,"Small-time criminal Watty Watts attempts to rob a convenience store with his drug-addict buddy, Billy Mack Black. The robbery, however, leads to murder, and soon Watty leaves Billy behind and goes on the run with his beloved girlfriend, Starlene. Heading toward Mexico, the fugitive couple gets plenty of media coverage, until there are even more people on their trail. Can Watty and Starlene make it south of the border without getting caught?",/xz7rXuL1lkc6tkt1rS0N05rxtRX.jpg,Crime|Thriller,3.8159
601,59146.0,"After her groom is killed in a bandit ambush, a young peasant bride must move into the home of her wealthy mother-in-law, Madame Liu. In a perverse tribute to her fallen son, Madame Liu imposes on her new daughter-in-law a life of domestic servitude. In the midst of her misery, the young widow finds new romance with another peasant, the gentle and brave Kui. But when Madame Liu discovers her infidelity, she vows to keep the lovers apart.",/6qX1sUq4daMpHWMhtWScYMKGGCn.jpg,Drama|Romance,1.216
602,124472.0,"Art Kane, now deceased, coordinated a group photograph of all the top jazz musicians in NYC in the year 1958, for a piece in Esquire magazine. Just about every jazz musician at the time showed up for the photo shoot which took place in front of a brownstone near the 125th street station. The documentary compiles interviews of many of the musicians in the photograph to talk about the day of the photograph, and it shows film footage taken that day by Milt Hinton and his wife.",/606IorDjRMQZYaEdPBvjM8uI6qm.jpg,Documentary|Music|History,1.5177
603,30528.0,"With varying degrees of success, recently divorced friends Dave, Vic and Donny are trying to move on with their lives. Vic feels vilified by his ex-wife's parents, while Donny has a shaky bond with his teen daughter, Emma. Dave, meanwhile, has an enviable problem -- he has more dates than he can handle. As they confront their post-marital challenges, the men take solace in one another's plights.",/qMAvEXDLLhIKJzCSiMUgn1ypsO4.jpg,Comedy|Romance,2.455
605,7300.0,"Melanie Parker, an architect and mother of Sammy, and Jack Taylor, a newspaper columnist and father of Maggie, are both divorced. They meet one morning when overwhelmed Jack is left unexpectedly with Maggie and forgets that Melanie was to take her to school. As a result, both children miss their school field trip and are stuck with the parents. The two adults project their negative stereotypes of ex-spouses on each other, but end up needing to rely on each other to watch the children as each must save his job. Humor is added by Sammy's propensity for lodging objects in his nose and Maggie's tendency to wander.",/Ao6OFtTH93p0yZ4vFNjHz5QgPrB.jpg,Romance|Comedy,4.8496
606,10824.0,"Annie, a young schoolteacher struggling to solve the brutal murder of her father, unwittingly summons the ""Candyman"" to New Orleans, where she learns the secret of his power, and discovers the link that connects them.",/2scgM9dFaHEppWb3tS99gCAh8KX.jpg,Horror|Thriller,2.535
607,261246.0,Turn-of-the-century love story centered around a young doctor and the emergence of modern science.,/ntFKHMOKwJ42TCxOc3MVgTX4BXb.jpg,Romance|Drama,2.1818
608,275.0,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",/rt7cpEr1uP6RTZykBFhBTcRaKvG.jpg,Crime|Drama|Thriller,5.8865
609,25059.0,"When the pets accidentally get separated from their vacationing owners, Chance, Shadow, and Sassy navigate the mean streets of San Francisco, trying to find their home across the Golden Gate Bridge. But the road is blocked by a series of hazards, both man and beast.",/kfYawa9SF9MQ3ae0TXAfhDLFGv7.jpg,Adventure|Comedy|Drama|Family,5.9161
610,11827.0,"The embodiment of ultimate evil, a glowing orb terrorizes a young girl with bizarre stories of dark fantasy, eroticism and horror.",/atUtWrDlLzT1yeVK2EoYtvbS963.jpg,Animation|Science Fiction|Adventure|Fantasy|Music,3.6929
611,8766.0,Three generations of the same family deal with the consequences of unleashing the forces of hell.,/tCQsVackQil2fl5TzOYrCAI6All.jpg,Horror|Science Fiction|Thriller,4.7931
612,23570.0,"Aspiring architect Tom Thompson is told by mysterious Ruth Abernathy that his best friend, ""Bill,"" has taken his own life. Except that Tom has never met Bill and neither have his incredulous friends. So when Tom foolishly agrees to give the eulogy at Bill's funeral, it sets him on a collision course with Ruth -- who is revealed to be Bill's oversexed mother -- and Julie DeMarco, the longtime crush Tom hasn't seen since they were teens.",/zwHI9B3kcj3WqZoE2LaLDi6ZeAO.jpg,Comedy|Romance,6.6726
613,47333.0,"After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meet the dark, cold, and abrupt master of the house, Mr. Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Mr. Rochester's terrible secret be about to destroy it forever?",/2vyt97wy8dEJYILoDoiPwTzLnzK.jpg,Drama|Romance,3.6467
614,54850.0,"A group of young friends convene in the countryside to shoot a horror movie. But an experiment with LSD sees normal boundaries between them collapsing, and tragedy subsequently striking.",/4r5rgcUDYv8qMeQ8wzOPZsycjxY.jpg,Drama|Mystery|Thriller,0.855
615,51242.0,"An Italian immigrant tries to make a new life in Switzerland, taking on a series of increasingly menial jobs in order to do it. He attempts to fit into his new home and society but fails at every turn. Unable to go home again, will his tenacity and optimism be enough to live on?",/24D3e6xBPEvqlFoq4tSMVqVQ3TO.jpg,Comedy|Drama,3.7414
616,10112.0,"When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue.",/1BVOSmQUhphMgnTxnXyfQ9tL1Sc.jpg,Animation|Comedy|Family|Adventure,4.8314
617,4307.0,"Leo is a middle-aged writer of popular romantic novels who writes under a pseudonym, since she despises her own work. At home, her husband, who works overseas, is distant both physically and emotionally. As she reevaluates her life and writing, Leo is led to an unexpected relationship with Ángel, a sensitive newspaper editor.",/u172NHV9SvqgVDSyRayJIPK2Brl.jpg,Drama|Romance,5.1361
618,46029.0,"Art Dodge is a painter-turned-gallerist drowning in debt. He gets in over his head when a con job leads to an engagement with a rich divorcee. He gets in deeper when he falls for her sister, and invents a twin brother to be her beau; and deeper still when his fiancée's ex-husband comes looking for revenge.",/65WB70Jhi3G2c5C41PyL5pl9L9p.jpg,Comedy|Romance,6.5725
619,32308.0,"Jack Cooper could be a world-class baseball pitcher if he didn't keep buckling under the pressure. He tries to keep his spirits up after he's traded to a minor league team but loses all hope when he discovers that Ed, one of his teammates, is a chimp. Ed used to be the team mascot, but was promoted to third base when the owners realized he had a talent for baseball. As Jack struggles to get used to his new surroundings, Ed helps him regain his confidence on and off the field.",/oSNX3zyTpRMN0ExtOobt7eaJfPD.jpg,Comedy|Family,3.943
620,88893.0,"A meeting of two world famous climbers, one an experienced mountaineer the other a sport climber, and a journalist (Ivan) results in a bet on which of the two is the best climber. Roger (the mountaineering expert) states that Martin (the sport climber) wouldn't survive a day on a 'real' climbing expedition, although he is considered to be the world's best sport climber (having just won an indoor 'world championship,' an event depicted in the opening scene). They plan to climb 'Cerro Torre,' in the Patagonia region of South America, near the Argentinian/Chilean border, one of the world's most difficult mountains, especially considering the extreme weather conditions common to the area.",/egROOqQo00anjXFYd6YDZoM4VA3.jpg,Adventure|Drama,4.3428
621,52873.0,"Elderly woman Berthe leaves her house to live with her daughter Emilie. Emilie and her brother Antoine had a falling out three years ago and have not seen each other since, but Emilie invites him for Christmas. Memories will resurface and impact both Berthe's destiny and the strange relationship between Emilie and Antoine.",/mWQhnhvNo8B2WRZhvv9XxrA7HgF.jpg,Drama,0.4539
623,123505.0,"A Modern Affair is an independent feature directed by Vern Oakley and produced by Tribe Pictures. Starring Stanley Tucci and Lisa Eichhorn, the film's plot reverses the conventions of romantic comedies: instead of man meet woman - fall in love, marry and have baby, in this film the woman gets pregnant, then meets the father, then falls in love. Grace Rhodes (Lisa Eichhorn) is a lonely, successful executive whose biological clock is loudly ticking.",/puo4NoxBET3adp3iB6j7HmMjD5J.jpg,Comedy|Drama|Romance,2.759
625,44281.0,"Twelve-year-old Noura dangles uncertainly in that difficult netherworld between childhood and adulthood. His growing libido has gotten him banned from the women's baths, where his mother took him when he was younger, but he's not yet old enough to participate in grown-up discussions with the men of his Tunisian village. Noura's only real friend is a troublemaker named Salih -- the village political outcast.",/uI7hb9flZetd0KZoN2BGHLq4uvZ.jpg,Comedy|Drama,3.091
626,28121.0,"Nightclub manager Darnell Wright is a perpetual playboy who is almost as devoted to his job as he is to the pursuit of beautiful women. After he sets his sights on the ultra-classy Brandi Web, he launches an all-out assault to win her heart. Ultimately, charm, lust and passion prevail, but Darnell learns the hard way that when you play, you pay. Brandi is much harder to get rid of than she was to get--especially when she realizes that she has a rival vying for Darnell's affection. When he finally decides to call it quits, Brandi becomes an obsessed femme fatale stalking the new love of her life.",/wo9AGi5LlFXZUj8MDPq3eKCUMpd.jpg,Comedy|Thriller|Crime|Romance,2.3502
